Tweet,Label,mood
udah di share ke base blm fan? sedih bgt liatnyaa,Sad,Sedih
"kebawa mimpinya aku sedih sm cewenya, aku pen liat dia bahagia",Sad,Sedih
"madam ""sedih"" katanya",Sad,Sedih
jualan sepi banget,Sad,Sedih
mana sepi lagi,Sad,Sedih
tp dimimpi aku akrab sama temen lama aku yg udh gasaling nyapa udh 3th yg dia mutusin gatemenan sama aku. ihh sedih bgt tp ngerasa bahagia bisa seakrab dulu meski di mimpi:((,Sad,Sedih
apaansih ko jd sedih,Sad,Sedih
"seru, plot twist banget ceritanya trs ada semua di situ romance nya, trs thriller nya, sedih sedih nya juga walaupun emang agak bikin pusing setelah nonton. aku nontonnya pas on going jadi bikin pusing nunggu next episode",Sad,Sedih
"dear you, kalo km baca ini. i just wanna u know. maaf harus berhadapan sama aku yang mentalnya ga stabil. gabisa kontrol perasaan, self harm, sering ngeluh dll but really, seakan km gatau apa-apa aja yang udah aku laluin. sedih, tp aku tau mungkin km lg kesel aja",Sad,Sedih
"di tempatku gerimis, kalau di pipimu tangis.",Sad,Sedih
sedih ajh,Sad,Sedih
"ga pernah mimpi ttg treasure, sedih banget. harus gimana biar mimpi ttg trejo?",Sad,Sedih
"aku bodoamat krna emg gamau lama2 diacara. tp kok ttep kayak sedih aja ya. aku bs makeup sndiri. pake bju yg ok jg bs kok. tp rsanya kayak ""beda"" sendiri itu agak sedih hehe",Sad,Sedih
jgn gt nmbh sedih nie,Sad,Sedih
"dgrin child smbl inget dl nntonin mrka jmn rookies agk sedih gt, dh pd gede smua gaada yg kepala 1 lg pdhl dl ga trlalu suka mrk krn liatnya kek msh bocah gt pdhl jg gedean mrka:v",Sad,Sedih
sedih bacanya,Sad,Sedih
"cintai bahagia karena dia membuatmu ceria, tapi cintai juga sedih karena dia membuatmu dewasa",Sad,Sedih
sebagai tim bubur dgn topping kacang kedele yg banyak saya kecewa dgn pendapat anda,Sad,Sedih
"berbisik mengingatkan. tentang sepotong kecewa yang tak kunjung usai. di balut dengan luka yang tak kunjung di obati. luka, luka, luka dan ditutup lagi dengan luka. sedikit terselip rasa bersalah, menolak untuk mengakui.",Sad,Sedih
"sedih ya bu melihat negeri yg indah elok permai ini dirusak oleh bang*at"" bangsa yg memangku jabatan yg kata berkuasa atas sgalanya",Sad,Sedih
ga gmn gmnsedikit sedih dan stres(,Sad,Sedih
sedih banget kalo support system gue adalah seorang nicholas. kalo gue sedih atau lagi sakit gitu masa mau nangis meraung-raung sambil manggil nichol kan ga mungkin mau ke jepang gara-gara pengen ditenangin nichol,Sad,Sedih
sedih bestie habis mandi ga disuruh pakai baju sama,Sad,Sedih
udah buka mungkin abis imlek mau order roti srikaya dulu buat ngopi. sisa yg pandan aja jadi sedih yg lain sold.,Sad,Sedih
acheol.. aku ikutan sedih :(( cepet sembuh ya,Sad,Sedih
"tapi sedih sama captionnya, love my tannie",Sad,Sedih
"mirip kucingku, semalam dia ketabrak motor trus mati, ya allah sedih bgt",Sad,Sedih
lagunyaa monyet sedih bgt,Sad,Sedih
sedih yang bisa disuruh masak indomie berkurang satu,Sad,Sedih
meng sedih wkwk,Sad,Sedih
"aku bisa tersenyum walaupun didalam hati ini, masih tersimpan rasa kecewa",Sad,Sedih
"sekuat-kuatnya orang yg selalu riang, tertawa dan bahagia setiap harinya, kalau udah sendiri kadang suka sedih dan netesin air mata. :')",Sad,Sedih
"awalnya saling sapa, ujungnya saling suka. awalnya saling mesra, ujungnya kecewa juga.",Sad,Sedih
"gak bisa dah, dari semalem dah sedih bgt e, gak sampe nangis wong masih ada 6 memb lain, lockey semangat ya mesti bisa og",Sad,Sedih
ini seru bgt emang!! oiya nder coba nonton my annoying brother juga deh sedih parahh,Sad,Sedih
hmch twitter w sgt sepi sadly,Sad,Sedih
"dan akhirnya kita berdamai. sadar tidak bisa bersama dan tidak bisa mengulang kejadian yang sama pada waktu itu. sedih si sebenarnya, tapi kalo ga gitu nanti guanya yg ancur lagi heheh",Sad,Sedih
asli gue sedih bgt tai,Sad,Sedih
semangat.. jangan nangis eiya air mata lu lebih berharga dari apa ye gue juga gatau :( tapi gue juga sedih si mana gak bisa ngedadahin :(,Sad,Sedih
"terkadang aku bisa marah, bingung, sedih dan ceria tak kenal hari dan waktu. aku sadar itu dan aku menyesuaikan. mungkin yang paling sering terlihat ketika aku berada di kerumunan banyak orang adalah warna-warni (ceria). tapi sebenarnya aku memupuk warna hitam, putih dan abu.",Sad,Sedih
sedih karena belum dapat kabar dari ayang,Sad,Sedih
belum nonton aja dah sedih.. sedih ga bisa baca judulnya kampret,Sad,Sedih
sedih banget muka nya,Sad,Sedih
tl nya sepi :(,Sad,Sedih
"mimpi ku malem ini sedih tapi gaje. sedih karna bestie aku meninggal, gaje karna guru mtk aku jadi tni au sekaligus dosen",Sad,Sedih
asli kusut.. hahahaa,Sad,Sedih
"kalau lingkungannya ga sehat pindah rumah oke bgt, tpi kadang sedih buat ninggalin rumah lama, karena kan kenangannya banyak",Sad,Sedih
reyna tuh segala pengen beliin martabak buat emak sama s jesi kan jadinya mas al sedih. terus nanti pasti nino dower bakalan bilang k mb andin . kasian banget kamu mas al,Sad,Sedih
"semalem dah keburu tidur, pagi² nangis bgt kagett, denise udh ngonfirm dia keluar demi apapun sedih bgt aa. tapi semoga jalan pilihan denise baik bagi diaa dan dia bahagia, sukses teruss denisee. tapi aslii kenangan gua ngestan sn jaman ada denise keinget terus jadi kangen...",Sad,Sedih
lgi berada di fase pengen nangis tpi gk tau kenapa.. bawaanya sedih aja pdhal gk ada yg menyedihkan..,Sad,Sedih
diaku ngga bgt jerawat makin meradang sampe sekarang on off mulu sedih bgt aku:),Sad,Sedih
"gue ngga sakit atau sedih gara"" foto itu sih,gue percaya sama bw siapa pun kapal mereka di series mereka bakalan always together, cuma gue sedih gara"" komen yg ngedrag w, sama ngebandingin momen bw sama kapal sebelah, yg jelas"" bedahnya tuh jau banget dan ngga sama",Sad,Sedih
"agak sedih tp gaoaoa, semoga tahun depan bisa ngehype birthday jisung lagii",Sad,Sedih
sedih si soalnya w mau maraton manifest ama bulgasal tp gjdd truss,Sad,Sedih
saya kecewa dengan keputusan tsb,Sad,Sedih
"rindumu sajak sentuhan. kalimatku pernah pucat pula. sama halnya dengan keriput lengan ibunda; mengelus hangat, sepi kulitku.",Sad,Sedih
dua tiga lari pagi lama-lama gakuat beibih mas crush pergi aku sedih,Sad,Sedih
"smnga cpt selesai yah,, sedih lihatnya mrka ptus tpi masih slng syg g' tega jdinya ikut sedih",Sad,Sedih
sedih kudu ppg dulu,Sad,Sedih
"ya allah farr turut berduka hhuhupdhl tiap lo ngepost selalu mbatin ni kcg fara lucuk bgtknp skrg udah pergigapapaa faar, meng nya udah tenang disanaa.. jangan sedih2 yaa, nanti meng nya ikut sedih:((",Sad,Sedih
masih sepi.bikin dingin kesepian eakkk,Sad,Sedih
"buat kamu fans emyu tetap sedih dan jangan semangat ya, aing sering kok ngalamin kek gini di football manager wkwk",Sad,Sedih
sedih bestie habis makan ga disuruh minum sama moots,Sad,Sedih
"yahh, sumpah sedih banget lohh, walopun zi bukan fans nya, tapi sedih lohh, mimpi buruk fandom tuh kaya gitu :((",Sad,Sedih
pernah nonton filmnya bener2 sepi sih tpi boom! nangissss bgtttt,Sad,Sedih
masih sedih soalnya akun sebelah udah dfb convomf convomfs moviemenfess beame,Sad,Sedih
sedih ditinggal pendidikan,Sad,Sedih
"aku meriang jadi ga nonton juga, sedih:(",Sad,Sedih
"pagi bang jon bukan nie? kangen ama ocehan bang jon,, sepi banget dah tl cuma mimin aja yg keliatan",Sad,Sedih
minggumu terasa sepi tanpa musik ini,Sad,Sedih
sedih bgt sih ngemis2 sm org huft,Sad,Sedih
iya kan sedih..,Sad,Sedih
makin sedih,Sad,Sedih
"demi allah.. yang kena siapa, yang nangis siapa.. gua jadi peran badguy banget klo begini pdhl gua yg dibikin sedih",Sad,Sedih
denise ih gila gua sedih banget denise langsung deg jantung gua,Sad,Sedih
dimana-mana kamu dimana gatau dimana sedih gaada dimana-mana,Sad,Sedih
sedih yang perform cuma 6 member doang gegara jiyoon lagi kurang sehat gws jiyoon,Sad,Sedih
pagi ini sedih sekali,Sad,Sedih
"pagi ini terbangun dengan perasaan campur aduk, ya emosi, ya sedih. bingung mau ngapain, rasanya tuh lama banget waktu berputar. makin gk betah di rumah.",Sad,Sedih
"ini denise ya? sedih vine ent. ngelepas anak se-multitalenta ini, tapi ya gimana lagi sepertinya ini jalan terbaiknya..",Sad,Sedih
"page 36/365 seharusnya jujur dari awal si kalo emang sebenernya gak pernah tulus, jangan terpaut karna kasihan datangnya. yang ikhlas ya jangan buat orang yang mengharapkan mu kecewa",Sad,Sedih
lagi di fase sedih bgt gapunya siapa buat cerita,Sad,Sedih
ya ampunnnnnn aku ikutan sedih,Sad,Sedih
ini beneran denise out dari secret number? sedih banget bacanya,Sad,Sedih
"temen gue yang lockey udah bilang gini sebelumnya, kalau sampai cb group dia ga ikut, ada kemungkinan bias gue nggak akan lanjut lagi disana, yaallah sedih:(",Sad,Sedih
ihh sedih bgtt,Sad,Sedih
"astungkaraa , oh grgr ini sedih",Sad,Sedih
hidup gue sepi amat ye.,Sad,Sedih
"gue uda bersahabat lama sama sepi sebelum lo ada,tapi sekarang sunyi yang atas apa apa tanpa lo gue belum mengakrabinya lagi.",Sad,Sedih
lama lama gw sedih beneran njir liat emyu:(,Sad,Sedih
"sedih tengok orang argue pasal islamic financing menindas. dia sama ja, ada la beberapa manfaat untuk orang islam. tapi basically sama ja, cuma ditukar ke term² arabic sikit. total pembayaran balik sama/hampir sama ja dengan konvensional punya. benda cari makan..",Sad,Sedih
15. penonton kecewa,Sad,Sedih
pagi pagi langsung dapat berita sedih,Sad,Sedih
"sejak membaca kalimatku ter-share, sungguh perasaan takut yang menghantui di saat keluar malam hari lewati jalanan sepi sunyi dapat memudar. saya membawa ponselku, memotret, nge-tweet lagi di area terang lampu, sesudahnya dapat pulang, berharap selalu aman tak apess.",Sad,Sedih
gak sedih sm sekali tp kyk gak ikhlas ngerti gak seh,Sad,Sedih
sedih betul,Sad,Sedih
"huhu iya sedih, agak ga rela",Sad,Sedih
sedih wkwkwwk,Sad,Sedih
sy kmrn kecewa dukung ps di tps kini..semua sudah terbuka jati diri yg sebenarnya.,Sad,Sedih
"1 kata aj sih, 'kecewa'",Sad,Sedih
"ya allah ya balik atuh, sepi gada kakak",Sad,Sedih
kayak sedih aja gitu kalo weekend dipake buat kegiatan kantor. ini kapan gue bisa istirahatnya????,Sad,Sedih
"ayoo, yang lain juga boleh new acc ni masi sepi :(",Sad,Sedih
aku sedih eh tapi kok kamu udah bangun,Sad,Sedih
"kemarin malam, istri sopirku yg terserang stroke itu meninggal dunia.. innalillahi wa innailayhi rojiun. allahummaghfirlahaa warhamhaa wa™aafihaa wa™fu™anhaa, waakrim nuzulahaa wawasi™madkholahaa.. aku sedih banget dan marah banget pada masalah yg memicu dia terserang stroke.",Sad,Sedih
"ikutan sedih bacanya, keputusan berat tapi aku yakin denise pasti udah pertimbangan hal ini. yang terbaik untuk denise, semangat juga lockeys.",Sad,Sedih
gatauu lg sedih kalo liat foto2 cogan,Sad,Sedih
"lockey tetap semangat yaa gua baru buka twitter udh dibikin sedih, karna gua yakin sekarang lockey gak baik aja please jangan terpengaruh dengan hal negatif yg bikin kalian jadi semakin sedih, intinya keep sopport secret number dan denise apapun yg terjadi",Sad,Sedih
sedih mulu,Sad,Sedih
"seneng akhirnya jenjang karir yg dimau abangku udah kecapai, tapi sedih juga harus jauh jauhan lagi. nanti kalo nelfon pasti sombong deh, : menejer ni menejer, jangan macem macem emang rada tai si, tapi gapapa uang jajanku nambah (bismillah)",Sad,Sedih
"sedih bgt denger kabar denise, biasku di sc dia. suaranya cakep bgt ampun:(( tpi gpp apapun yang terbaik buat dia, wish i can hear your voice again:(",Sad,Sedih
sedih bgt denise leave,Sad,Sedih
ini ga ada niatan digaji gt ya? sedih amat isip,Sad,Sedih
"morning bang,disini lagi sedih bang liat anakku nangis terus karena kucing kesayanganya ketabrak mobil..",Sad,Sedih
bukan lockey tapi sedih bgt denise hengkang dari secret number. menurut gue denise dan monday vocal terbaik di gen4 sih (menurut gue ya jgn salty) ditambah lagi mereka dari company kecil,Sad,Sedih
sedih dijual semua,Sad,Sedih
terus ngapain dipacarin kalo ga bisa kasih kepastian entar kalo ditinggal nikah sedih + nyesel,Sad,Sedih
"pengen dirumaah aja ka, lagi sedih kucing aku barusan banget meninggal",Sad,Sedih
sedih banget dengernya.,Sad,Sedih
aku bukan siapa siapa nya tapi kok ikutan sedih ya :),Sad,Sedih
"7. pas cheongsan peluk onjo demi allah gw sampe teriak ""jangan pergi ahelah"" terus nangis 8. pas namra mau gigit onjo tp gajadi tu kan namra teriak frustasi bgt sampe merinding gw karena gatau ya sedih gt 9. pas anak2 nyamperin namra di rooftop gw nangis",Sad,Sedih
hari hari sedih terus,Sad,Sedih
sedih jisoo belum lirik dm aku,Sad,Sedih
"aku sudah dewasa, aku sudah kecewa",Sad,Sedih
"sibuk banget sama kuliah, apalagi udah praktikum offline, jadi bolak balik lab tiap hari, terus balik kost suka capek, jd ga sempet buka twt :( sedih",Sad,Sedih
sedih nderr,Sad,Sedih
min mending pc nya dibanyakin deh supaya kejadian yg merugikan ga terjadi lg. kontrak dgn dreamies nya setahun kan? nah banyakin pc nct dream nya selama setahun ini. supaya kita2 kebagian semua. sedih sih ga dpt2 photocardnya,Sad,Sedih
sedih woy tolong,Sad,Sedih
"orang kalo terlalu sering kecewa ngebatin nya pasti udah di level ""ya gimana ya, mau gimana lagi"" ampe pasrah gitu",Sad,Sedih
"angin malam terus menyapa, mencengkam rasa sepi ini tersenyum diri ini dibuatnya teringat manik indah dirinya saat menatap dengan senyum.",Sad,Sedih
sedih aing,Sad,Sedih
sedih banget.,Sad,Sedih
"temen gue lockeys, baca ini ikutan sedih bgt :(",Sad,Sedih
"read this before dengar lagu mark, so bila dengar tadi teringat tweet ni. sedih do senanya lagu ni",Sad,Sedih
loh udah berakhir kontraknya ?? sedih bgtt,Sad,Sedih
langit tau banyak yg lagi sedih makanya turun,Sad,Sedih
"jangan lupa join pin ku yaa masih sepi huhu thank u, semoga cepet bigwin yaa",Sad,Sedih
ah sedih,Sad,Sedih
musiknya sedih,Sad,Sedih
cuman kayak sedih ajaa. i really hope i could change the destiny.. tapi ya mana bisa.. gue gapunya kekuatan apa apa buat ngubah takdir.,Sad,Sedih
sedih tapi apapun hubungannya at the end of the day bakala tetep jadi stranger gak sih?,Sad,Sedih
"ih sedih bayanginnya, gimanapun suatu hari semuanya pasti mencapai akhir kan ya :(",Sad,Sedih
sepi,Sad,Sedih
aku jg sedih,Sad,Sedih
lebih baik melihat dia marah dari pada melihat dia sedih.,Sad,Sedih
sedih bngett liat xiaojun minta maaf krena wayv blm bisa cb,Sad,Sedih
aya sedih,Sad,Sedih
kecewa min,Sad,Sedih
baru bangun tidur woyy elah sedih bgt denise left padahal masih positif thinking dia bakalan cb ot7 mana vine gk ada pengumuman resmi lg emg agenshit,Sad,Sedih
sedih banget ancur jjur sakit beet.. klw ada apa2 jgn ngomong sm mamak gue sn ngomong sm aku,Sad,Sedih
"enggak kok,emang sedih kalo bener ener ngerasain diposisi pram or niskalanya",Sad,Sedih
buset sedih tp wkwk,Sad,Sedih
"ya allah, ampe ngga ekskul grgr ngga dibangunin.. sedih",Sad,Sedih
gw yakin kedepannya lockey sedih kalo liat gambar ini,Sad,Sedih
gua sedih bgt,Sad,Sedih
"kasihan dan ikut sedih. cari aman tanpa foto,tanpa upload dan lainnya. kalo ga jangan di dunia homo.",Sad,Sedih
sedih karna mati ditinggal ayang,Sad,Sedih
gua sedih bgt liat foto2 cogan,Sad,Sedih
noo eter niat mau nyari kembarannya malah sedih bgt,Sad,Sedih
"tersesat dalam tangis menginginkan kehadiranmu, tapi kau tak kunjung hadir bahkan hanya untuk sekedar mengabari. sadar dan damai dalam jalan yang lurus, tapi merasa tak berarti karena hadirmu benar-benar sudah tak disini. bagaimana bisa aku melihat sosokmu dalam diri orang lain?",Sad,Sedih
buka twt sekarang rasanya ky sepi banget,Sad,Sedih
pjj lagi pjj lagi. sedih ga ketemu ayang,Sad,Sedih
"di udahin segitu aja sepi ya, kalo dilanjutin bingung juga",Sad,Sedih
"udah tau bikin sedih, masih aja dibaca terus",Sad,Sedih
ngga terlalu kecewa ya tapi tetap gk senang,Sad,Sedih
"ya siapa yang ga sedih anjerr, mo ngomongnya juga gimana. nanti perasaan orang yang tersinggung",Sad,Sedih
job sepi banget,Sad,Sedih
iya ini mah gpp kak menunda dlu karna ada alasan tertentu stdkny kdpn jg bakal pgn pnya. beda cerita klo yg bnran menolak rezeki alias kehadiran anak itu yg jd topik diskusi. sedih si tp ya itu hak mereka scr agama jelas tdk diperbolehkan.,Sad,Sedih
heran gue masi pagi udh nyinyir aja yaampun gimana gue ga suka sedih yaa.. even kesibukan gue aja lo ga brusaha cari tau gitu malah begituu,Sad,Sedih
"sedih dari segitu banyak yang lihat tweet ku gak ada yang mau bantu, hanya beberapa orang yang sudah bantu aku bisa dihitung. terima kasih semoga allah ganti lebih banyak",Sad,Sedih
"i ain't lockey but i feel bad for that. buat para lockey jangan sedih terus yaa! i wish all the best for denise, secret number, and lockey. semangat terus lockey buat dukung denise sn!!",Sad,Sedih
"ya kan, sedih amat",Sad,Sedih
bangst gue 'enjoy' bersedih-sedih. karena gue suka menahan diri untuk gak bersedih atau nangis. stress relief ku adalah kisah angst,Sad,Sedih
sabar cuma agak sedih,Sad,Sedih
kalo pusing sama sedih pasti jadi kangen rumah,Sad,Sedih
sedih amat dh,Sad,Sedih
versi selesai anjir sedih bgt,Sad,Sedih
"butuh waktu yang lama untuk kembali percaya, dan berdamai dengan rasa kecewa.",Sad,Sedih
"gue tim raydu, tapi liat ini sedih bgt fak",Sad,Sedih
enaknya nino kita apa in ya mak bisa bisa nya bikin anak mamak sedih.. nanti klo sedih ga bisa live igeh lagi..,Sad,Sedih
"gw nggak tau kenapa bisa ikut bahagia ketika kamu sedang bahagia, dibilang kontak batin takutnya gw salah.. gw udah terlalu sering menganggap semuanya pure dari kontak batin, tapi terkadang hal tersebut yang bikin gw kecewa dan gw nggak mau mengulanginya. dibilang care, iya bgt..",Sad,Sedih
lagu sedih di campur perasaan beuhh makinn,Sad,Sedih
sedih bgt waktu salaman sama kucing,Sad,Sedih
sedih la dia takde kawan,Sad,Sedih
"fess ini es krim enak bangett tpi kok skrg susah ya carinya, sender sedih ni",Sad,Sedih
sedih gua jadi ga depat anjirr,Sad,Sedih
pasar lagi sepi :(,Sad,Sedih
halah paling juga gugur lawan psg. kecewa sama taktiknya,Sad,Sedih
aku gak bisa makan apa² nder sedih,Sad,Sedih
astaga sedih bgt.. denise tuh fav bgt dah suaranya,Sad,Sedih
"gue sering ada di posisi sedih jadi waanjai. satu sisi, mewgulf itu sumber kebahagiaan buat gue, dan mereka itu candu. tapi sisi lain, gue tau kalau ini tuh salah. tiap malem overthinking, do i've to leave them? tapi gimana caranya gue pergi dari sumber kebahagiaan gue?",Sad,Sedih
aaa jangan sedih sedih nunaa,Sad,Sedih
"habis liat berita denise, sedih amat dah. padahal vocalnya paling bagus di sn",Sad,Sedih
ini teel emang sepi apa gimana? kesepian,Sad,Sedih
"wml rules done. akunku ika_ruyanah semogaa jaehwan sama baejin sembuh, sedih liatnyaa",Sad,Sedih
judul temlenmu bikin ngakak abis mbah sehingga ..perjalanan inipun seperti jadi saksi. gembala kecil menangis sedih..,Sad,Sedih
lemes maszehh namanya juga emyu kadang bikin bahagia kadang juga kecewa bukan begitu,Sad,Sedih
"naeun menyukai lagu sedih, dan setiap ia mendengarkan lagu, lagu itu gambaran suasana hatinya",Sad,Sedih
kayaknya tim baby yg kecewa,Sad,Sedih
sempet sedih juga pas denger tahun kmrn kq minus dikit pendapatannya (kayanya grgr kingdom juga sih ini) semoga tahun ini bisa berlipatlipat gandaa,Sad,Sedih
i rasa sedih kalau bf i pegi kerja pepagi haha. dia mcm bff pergi. sbb dia busy sgt kerja,Sad,Sedih
lagu merasa indah kenapa sedih ya,Sad,Sedih
"yah kecewa, harusnya out bareng cr7 kmaren. hadeh",Sad,Sedih
